metropolitan_statistical_area_micropolitan_statistical_area,NAME,B23025_005E,B23025_002E,ent_earnings,number_ents,B01003_001E,number_female_ents,unemployment_rate,geoid,ent_ratio,female_ent_ratio,estab_change,job_change,prices
26580,"Huntington-Ashland, WV-KY-OH Metro Area",8138,144345,78220,2846,356474,790,5.637881464546746,26580,0.007983751970690709,0.27758257203092057,-0.009216589861751152,1.082753286929621,97.7
26620,"Huntsville, AL Metro Area",10853,229707,65973,6810,455448,2506,4.724714527637381,26620,0.014952310691890182,0.3679882525697504,-0.24914089347079038,0.13172205438066464,97.9
26660,"Huntsville, TX Micro Area",1367,31520,32457,1360,86215,296,4.336928934010152,26660,0.015774517195383635,0.21764705882352942,NA,NA,NA
26740,"Hutchinson, KS Micro Area",1646,31467,100494,533,62510,128,5.230876791559411,26740,0.008526635738281874,0.2401500938086304,NA,NA,NA
26820,"Idaho Falls, ID Metro Area",2801,68727,49388,2619,145349,616,4.075545273327804,26820,0.018018699819056204,0.23520427644138983,0.0379746835443038,0.32254697286012524,99.4
26860,"Indiana, PA Micro Area",3682,42415,78984,1070,84953,260,8.680891194153013,26860,0.012595199698656905,0.24299065420560748,NA,NA,NA
26900,"Indianapolis-Carmel-Anderson, IN Metro Area",49045,1057472,61843,29425,2027059,9936,4.63794786055801,26900,0.014516104365980467,0.33767204757858965,-0.006054960409874243,0.03392496068299258,97.2
26980,"Iowa City, IA Metro Area",2870,98552,64861,2786,171491,970,2.9121681954704113,26980,0.01624575050585745,0.34816941852117733,-0.09644670050761421,0.008884501480750246,96.8
27060,"Ithaca, NY Metro Area",1750,52812,51773,1682,104802,648,3.3136408392032113,27060,0.016049312036029845,0.38525564803804996,0.102803738317757,-0.4846335697399527,98
27100,"Jackson, MI Metro Area",3403,74907,61700,1491,158640,349,4.542966611932129,27100,0.009398638426626324,0.2340710932260228,-0.007874015748031496,-0.33097595473833097,97.2
27140,"Jackson, MS Metro Area",18835,281894,62396,9317,578794,2868,6.681589533654495,27140,0.016097264311654924,0.3078244069979607,-0.07355242566510173,0.1536276788019623,97.4
27180,"Jackson, TN Metro Area",2849,58477,70784,1063,129235,287,4.8720009576414665,27180,0.008225325956590706,0.2699905926622766,-0.13533834586466165,-0.04875,91.2
27260,"Jacksonville, FL Metro Area",43681,765277,49494,32898,1504980,10329,5.707867870065349,27260,0.021859426703344894,0.3139704541309502,-0.002256317689530686,-0.4691245499703778,97.8
27340,"Jacksonville, NC Metro Area",5416,103941,67038,1282,193893,345,5.210648348582369,27340,0.00661189418906304,0.26911076443057724,-0.032,0.007751937984496124,97.9
27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area",3585,60470,41788,1623,129046,225,5.92855961633868,27460,0.012576910559025463,0.13863216266173753,NA,NA,NA
27500,"Janesville-Beloit, WI Metro Area",4476,81915,75821,1744,162309,380,5.464200695843252,27500,0.010744937126098983,0.21788990825688073,0.046875,-0.018211920529801324,97.2
27600,"Jefferson, GA Micro Area",1367,33234,26449,864,67519,366,4.113257507371968,27600,0.012796398050919,0.4236111111111111,NA,NA,NA
27620,"Jefferson City, MO Metro Area",2546,73029,74054,1771,147584,649,3.48628626983801,27620,0.01199994579358196,0.36645962732919257,-0.041916167664670656,-0.3937449879711307,92.9
27740,"Johnson City, TN Metro Area",4069,95738,98668,1186,203462,204,4.2501410098393535,27740,0.005829098308283611,0.17200674536256325,-0.03508771929824561,0.09578544061302682,97.9
27780,"Johnstown, PA Metro Area",3481,60049,31769,1370,133054,387,5.796932505120818,27780,0.010296571316908924,0.2824817518248175,-0.0297029702970297,0.3387387387387387,98
27860,"Jonesboro, AR Metro Area",2809,66046,62052,2853,131269,314,4.253096326802532,27860,0.021733996602396607,0.11005958640028041,-0.13690476190476192,-0.028130671506352088,91.3
27900,"Joplin, MO Metro Area",4716,89968,36579,2286,178507,722,5.2418637737862355,27900,0.012806220484350754,0.31583552055993,-0.1834862385321101,-0.15934065934065933,97.2
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",3877,88876,60371,5086,166348,2133,4.362257527341464,27980,0.03057445836439272,0.4193865513173417,NA,NA,99.4
28020,"Kalamazoo-Portage, MI Metro Area",8499,176966,67100,4139,338338,812,4.802617451939921,28020,0.012233328801376139,0.19618265281468955,-0.17985611510791366,0.05922165820642978,97.2
28060,"Kalispell, MT Micro Area",1283,51203,48865,3574,1e5,1167,2.5057125559049274,28060,0.03574,0.3265249020705092,NA,NA,NA
28100,"Kankakee, IL Metro Area",3330,52930,71311,1352,109605,328,6.291328169280182,28100,0.012335203685963232,0.24260355029585798,-0.14414414414414414,0.0736196319018405,100.1
28140,"Kansas City, MO-KS Metro Area",45115,1134870,61008,35845,2126945,11817,3.975345193722629,28140,0.016852810016243957,0.3296694099595481,0.19764243614931237,-0.16951796858188078,96.5
28180,"Kapaa, HI Micro Area",1424,38290,73227,1104,72159,482,3.7189866805954557,28180,0.015299546834074751,0.4365942028985507,NA,NA,NA
28300,"Keene, NH Micro Area",1297,41515,61754,1070,75960,408,3.124171986029146,28300,0.014086361242759348,0.3813084112149533,NA,NA,NA
28420,"Kennewick-Richland, WA Metro Area",5965,138441,105890,4801,290296,1744,4.308694678599548,28420,0.016538291950285226,0.36325765465528015,-0.0030120481927710845,-0.24026696329254726,95.4
28580,"Key West, FL Micro Area",1545,44232,54413,3794,77013,1217,3.492946283233858,28580,0.04926440990482126,0.32076963626779126,NA,NA,NA
28660,"Killeen-Temple, TX Metro Area",13638,212812,54459,2438,442693,630,6.408473206398135,28660,0.005507202508284522,0.258408531583265,-0.027439024390243903,-0.05733277939343581,97.6
28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",7897,137103,60059,3556,305914,1436,5.759903138516298,28700,0.011624181959635715,0.40382452193475815,-0.14566929133858267,-0.44703497212366955,97.9
28740,"Kingston, NY Metro Area",4892,91712,50728,3627,179417,1124,5.334089323098395,28740,0.020215475679562136,0.30989798731734214,0.12556053811659193,0.6640851887705711,98
28900,"Klamath Falls, OR Micro Area",1525,28315,30795,391,66935,76,5.3858378951086,28900,0.005841488010756704,0.19437340153452684,NA,NA,NA
28940,"Knoxville, TN Metro Area",19206,433934,71400,10379,877874,3733,4.426018703305111,28940,0.011822881187960915,0.3596685615184507,-0.06397774687065369,-0.10407556410704916,97.1
29020,"Kokomo, IN Metro Area",1464,39595,30250,397,82363,105,3.69743654501831,29020,0.0048201255418088215,0.26448362720403024,-0.11842105263157894,0.02694610778443114,97.2
29100,"La Crosse-Onalaska, WI-MN Metro Area",1546,75057,61345,2042,136934,636,2.0597679097219443,29100,0.014912293513663516,0.31145935357492655,0.1504424778761062,0.6245283018867924,97.2
29180,"Lafayette, LA Metro Area",16457,232336,55326,9437,491558,2713,7.083275945182839,29180,0.019198141419730735,0.2874854296916393,0.008247422680412371,0.1589727911953531,96.7
29200,"Lafayette-West Lafayette, IN Metro Area",4207,116254,57251,2448,218769,840,3.6188002133259927,29200,0.011189885221397912,0.3431372549019608,NA,NA,96.8
29300,"LaGrange, GA Micro Area",1627,29630,36500,1106,69786,375,5.4910563617954775,29300,0.01584845097870633,0.33905967450271246,NA,NA,NA
29340,"Lake Charles, LA Metro Area",5723,107050,60812,4047,210962,1583,5.346099953292853,29340,0.019183549644011717,0.39115394119100566,-0.09,-0.14614121510673234,97.7
29380,"Lake City, FL Micro Area",2455,27149,41239,1258,69612,403,9.04269033850234,29380,0.018071596851117623,0.3203497615262321,NA,NA,NA
29420,"Lake Havasu City-Kingman, AZ Metro Area",6073,80051,79780,2346,207200,486,7.586413661290926,29420,0.011322393822393823,0.2071611253196931,-0.12037037037037036,-0.2673931265716681,95.4
29460,"Lakeland-Winter Haven, FL Metro Area",15704,297698,47101,13244,686483,4223,5.275144609637955,29460,0.019292538926674076,0.31886137118695257,0.05105105105105105,0.05089647194910353,97.9
29540,"Lancaster, PA Metro Area",9795,284943,60949,8574,542903,1903,3.437529611185395,29540,0.015792876443858295,0.221950081642174,0.14398422090729784,0.932902762827413,98
29620,"Lansing-East Lansing, MI Metro Area",14129,247014,49068,5562,477656,1918,5.719918709061025,29620,0.011644363307484884,0.34483998561668466,-0.109375,-0.031079234972677595,97.2
29700,"Laredo, TX Metro Area",4190,114088,71098,3205,274794,930,3.672603604235327,29700,0.011663282313296506,0.29017160686427457,0.18461538461538463,0.3726027397260274,97.9
29740,"Las Cruces, NM Metro Area",7517,92314,37247,1898,215579,494,8.142860237883745,29740,0.008804197069287825,0.2602739726027397,-0.25961538461538464,-0.23967501692620177,95.4
29820,"Las Vegas-Henderson-Paradise, NV Metro Area",68161,1119411,66054,27970,2204079,9715,6.089005736052263,29820,0.012690107750221294,0.34733643189131214,0.10134501094776353,-0.001639209900827801,95.4
29860,"Laurel, MS Micro Area",1499,36280,36577,2166,86676,395,4.131753031973539,29860,0.024989616502838156,0.18236380424746076,NA,NA,NA
29940,"Lawrence, KS Metro Area",2748,70827,73590,1960,120793,534,3.8798763183531704,29940,0.01622610581739008,0.2724489795918367,-0.014925373134328358,0.38461538461538464,97.2
30020,"Lawton, OK Metro Area",5352,65120,67909,1732,127735,323,8.218673218673219,30020,0.013559322033898305,0.18648960739030024,-0.08411214953271028,0.14478764478764478,97.1
30140,"Lebanon, PA Metro Area",2763,69782,56329,1983,139754,451,3.959473789802528,30140,0.014189218197690227,0.22743318204740293,-0.3018867924528302,0.061386138613861385,98
30300,"Lewiston, ID-WA Metro Area",655,30738,50049,782,62921,265,2.1309128765697185,30300,0.012428283085138507,0.3388746803069054,-0.06756756756756757,0.14536340852130325,99.4
30340,"Lewiston-Auburn, ME Metro Area",2857,55429,38059,1438,107651,446,5.154341590142344,30340,0.013357980882667137,0.3101529902642559,-0.06557377049180328,0.5020576131687243,98
30460,"Lexington-Fayette, KY Metro Area",12914,275759,76113,10145,512650,3768,4.68307471378994,30460,0.019789329952209108,0.3714144898965007,0.23623445825932504,0.685051235684147,97.9
30620,"Lima, OH Metro Area",2814,50937,60968,1503,103198,129,5.524471405854291,30620,0.014564235741002733,0.08582834331337326,-0.1875,-0.3081761006289308,97.2
30700,"Lincoln, NE Metro Area",6876,188112,64629,5961,331592,2123,3.655269201326869,30700,0.017976911385075636,0.35614829726555947,0.0979381443298969,0.22101628021706957,97.1
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",16975,367739,56257,11701,738082,3488,4.616045619311523,30780,0.015853252077682425,0.2980941799846167,-0.11884368308351177,0.15424410806667943,97.7
30860,"Logan, UT-ID Metro Area",1304,68221,52230,3945,138219,1029,1.9114348954134357,30860,0.028541662144857073,0.26083650190114066,-0.05392156862745098,-0.19549763033175355,99.4
30940,"London, KY Micro Area",4749,48391,46432,529,127615,99,9.813808352792874,30940,0.004145280727187243,0.18714555765595464,NA,NA,NA
30980,"Longview, TX Metro Area",5008,98993,34257,1565,217481,104,5.058943561665977,30980,0.0071960309176433805,0.06645367412140575,0.09765625,0.3258221680876979,96.8
31020,"Longview, WA Metro Area",4233,48245,80739,1173,106910,424,8.773966214115452,31020,0.010971845477504443,0.3614663256606991,-0.168141592920354,-0.029850746268656716,99.4
31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",385942,6974349,71700,285260,13353907,91277,5.533735119937359,31080,0.021361538611883397,0.3199782654420529,NA,NA,104.8
31140,"Louisville/Jefferson County, KY-IN Metro Area",33757,673198,59526,20807,1293722,7914,5.01442369109831,31140,0.016083053391686933,0.3803527658960927,0.045018450184501846,0.4002827036751478,97.5
31180,"Lubbock, TX Metro Area",8101,164075,100300,5415,318011,1781,4.937376199908578,31180,0.017027712877856427,0.3289012003693444,0.10324483775811209,0.004364694471387003,97.5
31260,"Lufkin, TX Micro Area",2982,39152,-666666666,334,87805,128,7.61646914589293,31260,0.0038038836057172143,0.38323353293413176,NA,NA,NA
31300,"Lumberton, NC Micro Area",3477,52499,100101,399,132606,0,6.622983294919902,31300,0.0030089136238179268,0,NA,NA,NA
31340,"Lynchburg, VA Metro Area",5950,127805,50108,5074,260116,1777,4.655529908845507,31340,0.019506681634347753,0.3502167914860071,-0.08070175438596491,-0.14014895057549087,97.6
31420,"Macon-Bibb County, GA Metro Area",7835,102186,53202,3768,229258,1371,7.667390836318086,31420,0.016435631471966083,0.3638535031847134,-0.12156862745098039,-0.1221572449642625,97
31460,"Madera, CA Metro Area",5585,64638,41657,1645,156890,613,8.640428231071507,31460,0.010485053222002678,0.37264437689969604,0.008771929824561403,1.3488843813387423,95.4
31540,"Madison, WI Metro Area",9434,378372,62307,10903,654230,3164,2.4933134587125894,31540,0.016665392904635985,0.2901953590754838,0.04055944055944056,-0.07762026493144318,96.7
31700,"Manchester-Nashua, NH Metro Area",9410,235865,80619,5919,409697,2284,3.989570305047379,31700,0.014447262245024982,0.3858759925663119,-0.02208835341365462,0.3968386023294509,101.2
31740,"Manhattan, KS Metro Area",1307,56025,71728,842,98080,101,2.332887103971441,31740,0.008584828711256117,0.11995249406175772,0.2815533980582524,0.6365079365079365,92.9
31820,"Manitowoc, WI Micro Area",1023,42184,37200,1458,79175,373,2.425090081547506,31820,0.018414903694347964,0.2558299039780521,NA,NA,NA
31860,"Mankato-North Mankato, MN Metro Area",2215,60039,64064,1702,100939,494,3.689268642049335,31860,0.016861668928758955,0.2902467685076381,-0.2818181818181818,0.11771844660194175,92.9
31900,"Mansfield, OH Metro Area",2817,55474,52207,1381,120589,391,5.078054584129502,31900,0.011452122498735375,0.2831281679942071,-0.033707865168539325,0.5389755011135857,97.2
31940,"Marinette, WI-MI Micro Area",1456,31111,40667,876,63356,197,4.680016714345409,31940,0.01382663046909527,0.22488584474885845,NA,NA,NA
31980,"Marion, IN Micro Area",1889,31109,39794,927,66491,283,6.072197756276319,31980,0.013941736475613241,0.30528586839266453,NA,NA,NA
32020,"Marion, OH Micro Area",1623,26562,96818,376,64967,126,6.110232663203072,32020,0.005787553681099635,0.3351063829787234,NA,NA,NA
32100,"Marquette, MI Micro Area",1489,32377,62500,830,66502,236,4.598943694598017,32100,0.012480827644281375,0.28433734939759037,NA,NA,NA
32220,"Marshall, TX Micro Area",1564,27202,76370,NA,66661,281,5.74957723696787,32220,NA,NA,NA,NA,NA
32300,"Martinsville, VA Micro Area",1818,29143,32163,709,64435,206,6.238204714682771,32300,0.011003336695895089,0.29055007052186177,NA,NA,NA
32420,"Mayag?ez, PR Metro Area",8663,32911,250001,437,94618,121,26.322506152957974,32420,0.004618571519161259,0.2768878718535469,NA,NA,NA
32580,"McAllen-Edinburg-Mission, TX Metro Area",23533,358011,32017,10860,860661,2764,6.573261715422152,32580,0.012618208562953358,0.25451197053407,0.018543046357615896,0.5505099562894609,97.9
32740,"Meadville, PA Micro Area",2614,42544,56793,1527,86159,566,6.144227153065062,32740,0.01772304692487146,0.3706614276358874,NA,NA,NA
32780,"Medford, OR Metro Area",5891,102595,60963,4005,217479,1415,5.741995223938789,32780,0.018415571158594622,0.3533083645443196,0.1111111111111111,1.1751269035532994,95.4
32820,"Memphis, TN-MS-AR Metro Area",41597,666431,61744,14978,1346626,5015,6.241756460908931,32820,0.011122613108613675,0.3348244091333957,-0.10416666666666667,0.012741264034313107,97.6
32900,"Merced, CA Metro Area",14342,118022,51368,2267,272673,957,12.151971666299504,32900,0.008313987816908898,0.42214380238200266,-0.08888888888888889,-0.3806818181818182,95.4
32940,"Meridian, MS Micro Area",1336,40045,70763,1322,98393,368,3.3362467224372585,32940,0.013435915156566015,0.2783661119515885,NA,NA,NA
33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",186344,3154910,50712,211503,6158824,63032,5.906475937506934,33100,0.034341458694062375,0.298019413436216,0.12433606953162724,0.1178136176977083,100.6
33140,"Michigan City-La Porte, IN Metro Area",3035,48638,52167,1780,110029,757,6.239976972737366,33140,0.016177553190522498,0.42528089887640447,-0.11702127659574468,-0.027586206896551724,92.9
33220,"Midland, MI Metro Area",2242,39906,56944,1179,83411,530,5.618202776524833,33220,0.014134826341849396,0.4495335029686175,NA,NA,97.2
33260,"Midland, TX Metro Area",2322,84860,79705,2645,169643,1155,2.7362715060098988,33260,0.015591565817628786,0.43667296786389415,0.2147887323943662,1.1579822616407982,97.5
33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",33478,824659,65686,21484,1576236,5969,4.059617369118629,33340,0.013629938664007166,0.2778346676596537,0.00661455201443175,0.011717709720372836,95.6
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",72721,2045758,70139,77886,3600618,22460,3.554721526202024,33460,0.021631286629128665,0.2883701820609609,0.00589906051999126,1.1011442141623489,103.9
33500,"Minot, ND Micro Area",1763,44476,41804,1501,77956,482,3.9639356057199393,33500,0.019254451228898354,0.3211192538307795,NA,NA,NA
33540,"Missoula, MT Metro Area",2399,68243,66491,3864,117441,1453,3.5153788666969508,33540,0.03290162720004087,0.3760351966873706,-0.09205020920502092,0.9291428571428572,99.4
33660,"Mobile, AL Metro Area",8898,183193,54879,5844,413955,1874,4.857172490215238,33660,0.014117476537304779,0.3206707734428474,-0.1702127659574468,-0.3265479219677693,97.9
33700,"Modesto, CA Metro Area",20382,257560,62537,6183,547899,2300,7.913495884454108,33700,0.011284926601435666,0.3719877082322497,-0.09164969450101833,-0.21094946401225115,95.4
